"kinship","id1_id2","PC1_id1","PC2_id1","sex_id1","yr_id1","imm_res_id1","nb_id1","x_id1","y_id1","section_id1","PC1_id2","PC2_id2","sex_id2","yr_id2","imm_res_id2","nb_id2","x_id2","y_id2","section_id2","diff_years","distance","FID1","IID1","FID2","IID2","RT","EZ","Z0","Z1","Z2","PI_HAT","PHE","DST","PPC","RATIO","id2","id1","breeding_nb_id1","breeding_nb_id2","breeding_section_id1","breeding_x_id1","breeding_y_id1","breeding_section_id2","breeding_x_id2","breeding_y_id2","breeding_distance","close_far"
0.000478316,"R639312_VE32624",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00193515,0.00538551,NA,2007,"resident","EX60",446331.33,208517.71,"EX",0,2134.55395214077,1,"VE32624",1,"R639312","OT",0,0.9266,0.0734,0,0.0367,-1,0.640494,0.552,2.0258,"VE32624","R639312","MP19","W62","MP",448250.72,207583.76,"W",445726.33,209377.71,3096.90191556008,"far"
0,"R639312_TJ27872",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",0.00282903,-0.0128933,NA,2007,"resident","W29",446124.33,209221.71,"W",0,2684.10406553095,1,"TJ27872",1,"R639312","OT",0,1,0,0,0,-1,0.636958,0.103,1.7778,"TJ27872","R639312","MP19","W46","MP",448250.72,207583.76,"W",446077.33,209204.76,2711.32165043172,"far"
0,"R639312_R639442",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00822685,0.00290667,"F",2007,"immigrant","MP31",448368.72,207321.76,"MP",0,287.346480751026,1,"R639442",1,"R639312","OT",0,1,0,0,0,-1,0.64279,0.078,1.7486,"R639442","R639312","MP19","MP31","MP",448250.72,207583.76,"MP",448368.72,207321.76,287.346480751026,"close"
0,"R639312_R639311",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00852087,0.00854223,"F",2007,"immigrant","MP52",448469.72,207074.76,"MP",0,554.113706742578,1,"R639311",1,"R639312","OT",0,0.8959,0.1041,0,0.0521,-1,0.638462,0.6654,2.0867,"R639311","R639312","MP19","MP52","MP",448250.72,207583.76,"MP",448469.72,207074.76,554.113706742578,"close"
0,"R639312_N199392",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.0112843,0.00975796,"M",2007,"immigrant","MP44",448390.72,207219.76,"MP",0,389.994871761155,1,"N199392",1,"R639312","OT",0,0.9334,0.0666,0,0.0333,-1,0.644725,0.745,2.1361,"N199392","R639312","MP19","MP44","MP",448250.72,207583.76,"MP",448390.72,207219.76,389.994871761155,"close"
0,"R639312_R639315",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.0103202,0.00118441,"F",2007,"immigrant","MP44",448390.72,207219.76,"MP",0,389.994871761155,1,"R639315",1,"R639312","OT",0,1,0,0,0,-1,0.644988,0.7068,2.1083,"R639315","R639312","MP19","MP44","MP",448250.72,207583.76,"MP",448390.72,207219.76,389.994871761155,"close"
0,"R639312_R639408",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00422576,0.00563076,"M",2007,"immigrant","MP32",448413.72,207330.76,"MP",0,300.96179159488,1,"R639408",1,"R639312","OT",0,1,0,0,0,-1,0.630242,0.0726,1.7414,"R639408","R639312","MP19","MP32","MP",448250.72,207583.76,"MP",448413.72,207330.76,300.96179159488,"close"
0,"R639312_R639471",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.0108444,0.00726133,"F",2007,"immigrant","MP20",448277.72,207566.76,"MP",0,31.9061122670876,1,"R639471",1,"R639312","OT",0,1,0,0,0,-1,0.633862,0.5386,2.0189,"R639471","R639312","MP19","MP20","MP",448250.72,207583.76,"MP",448277.72,207566.76,31.9061122670876,"close"
0.253348,"R639312_R639404",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00605862,-0.00336422,"M",2007,"immigrant","MP83",448302.72,207433.76,"MP",0,158.757676979729,1,"R639404",1,"R639312","OT",0,0.26,0.4394,0.3006,0.5203,-1,0.801632,1,11.1053,"R639404","R639312","MP19","MP83","MP",448250.72,207583.76,"MP",448302.72,207433.76,158.757676979729,"close"
0.00514469,"R639312_T642471",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",0,3098.84684271419,1,"T642471",1,"R639312","OT",0,0.8674,0.1326,0,0.0663,-1,0.649789,0.8072,2.1844,"T642471","R639312","MP19","W63","MP",448250.72,207583.76,"W",445695.33,209336.71,3098.84684271419,"far"
0,"R639312_T176923",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",0.0112595,-0.00480842,"F",2007,"immigrant","W57",445965.33,209415.71,"W",0,2929.00123840871,1,"T176923",1,"R639312","OT",0,0.9679,0.0022,0.0298,0.031,-1,0.649299,0.551,2.0248,"T176923","R639312","MP19","W57","MP",448250.72,207583.76,"W",445965.33,209415.71,2929.00123840871,"far"
0,"R639312_TC58975",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00422761,0.0111293,NA,2007,"resident","CP28",446614.33,209067.71,"CP",0,2209.04500510963,1,"TC58975",1,"R639312","OT",0,1,0,0,0,-1,0.632106,0.264,1.8851,"TC58975","R639312","MP19","W44","MP",448250.72,207583.76,"W",446005.33,209288.71,2819.33161486898,"far"
0,"R639312_TJ27501",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",0.0111067,-0.0242351,NA,2007,"resident","W72",445760.33,209327.71,"W",0,3040.29668858151,1,"TJ27501",1,"R639312","OT",0,0.8652,0.1348,0,0.0674,-1,0.641259,0.7974,2.1761,"TJ27501","R639312","MP19","W42","MP",448250.72,207583.76,"W",445967.33,209346.71,2884.76387154993,"far"
0,"R639312_TJ26665",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.0188177,0.0210551,NA,2007,"resident","MP56",448559.72,207079.76,"MP",0,591.182712873102,1,"TJ26665",1,"R639312","OT",0,0.9365,0.0635,0,0.0318,-1,0.64289,0.6011,2.05,"TJ26665","R639312","MP19","MP54","MP",448250.72,207583.76,"MP",448559.72,207141.76,539.300472834949,"close"
0,"R639312_TJ27562",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.0045297,-0.0119012,NA,2007,"resident","W42",445967.33,209346.71,"W",0,2884.76387154993,1,"TJ27562",1,"R639312","OT",0,0.9414,0.0449,0.0138,0.0362,-1,0.648787,0.717,2.1139,"TJ27562","R639312","MP19","W67","MP",448250.72,207583.76,"W",445819.33,209351.71,3006.21099302756,"far"
0,"R639312_J644998",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",0.00910122,-0.0179988,"F",2007,"immigrant","W51",445892.33,209413.76,"W",0,2985.11363135472,1,"J644998",1,"R639312","OT",0,1,0,0,0,-1,0.642724,0.18,1.8362,"J644998","R639312","MP19","W51","MP",448250.72,207583.76,"W",445892.33,209413.76,2985.11363135472,"far"
0,"R639312_TK26716",-0.00547726,-0.00497091,"F",2007,"immigrant","MP19",448250.72,207583.76,"MP",-0.00293516,-0.00452549,NA,2007,"resident","SW86",447401.33,207319.71,"SW",0,889.486241939657,1,"TK26716",1,"R639312","OT",0,1,0,0,0,-1,0.625641,0.1352,1.8,"TK26716","R639312","MP19","MP84","MP",448250.72,207583.76,"MP",448290.72,207471.76,118.928549978548,"close"
0,"TB26210_R040136",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.0131558,0.00771165,"M",2004,"immigrant","W69",445872.33,209243.71,"W",0,3356.02334833947,1,"R040136",1,"TB26210","OT",0,1,0,0,0,-1,0.636958,0.5127,2.0061,"R040136","TB26210","MP52","W69","MP",448469.72,207074.76,"W",445872.33,209243.71,3383.89995635209,"far"
0,"TB26210_N199102",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.0083226,-0.0152956,"F",2004,"immigrant","MP86",448227.72,207521.76,"MP",0,547.16085386292,1,"N199102",1,"TB26210","OT",0,0.9359,0.0641,0,0.0321,-1,0.644123,0.589,2.044,"N199102","TB26210","MP52","MP86","MP",448469.72,207074.76,"MP",448227.72,207521.76,508.30404287198,"close"
0,"TB26210_TC58032",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",5.81169e-05,-0.00284462,"F",2004,"resident","EX34",445711.33,208853.71,"EX",0,3237.98583915985,1,"TC58032",1,"TB26210","OT",0,0.8859,0.1141,0,0.057,-1,0.638759,0.2365,1.8659,"TC58032","TB26210","MP52","W54","MP",448469.72,207074.76,"W",446073.33,209473.71,3390.81791528234,"far"
0,"TB26210_VR98038",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",0,1959.751514861,1,"VR98038",1,"TB26210","OT",0,0.966,0.034,0,0.017,-1,0.637319,0.589,2.044,"VR98038","TB26210","MP52","W46","MP",448469.72,207074.76,"W",446077.33,209204.76,3203.19058316857,"far"
0,"TB26210_TC58369",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",0,3495.33943338836,1,"TC58369",1,"TB26210","OT",0,0.9836,0.0164,0,0.0082,-1,0.637424,0.5258,2.0126,"TC58369","TB26210","MP52","W51","MP",448469.72,207074.76,"W",445892.33,209413.76,3480.49712140375,"far"
0.00736677,"TB26210_N199112",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.00133758,0.00845442,"M",2004,"immigrant","MP28",448398.72,207376.76,"MP",0,387.965204625363,1,"N199112",1,"TB26210","OT",0,0.9496,0.0313,0.0191,0.0347,-1,0.649021,0.8836,2.25,"N199112","TB26210","MP52","MP28","MP",448469.72,207074.76,"MP",448398.72,207376.76,310.233782815476,"close"
0,"TB26210_TC58229",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.00132421,-0.00094614,"F",2004,"resident","EX62",446299.33,208425.71,"EX",0,2510.83421487755,1,"TC58229",1,"TB26210","OT",0,1,0,0,0,-1,0.63023,0.0967,1.7661,"TC58229","TB26210","MP52","MP48","MP",448469.72,207074.76,"MP",448556.72,207188.76,143.405020832605,"close"
0.021725,"TB26210_VH99600",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",0.00278553,-0.00440572,"F",2004,"resident","B43",447567.72,207480.76,"B",0,931.323789022915,1,"VH99600",1,"TB26210","OT",0,0.8592,0.1364,0.0044,0.0726,-1,0.65679,0.8152,2.1901,"VH99600","TB26210","MP52","MP20","MP",448469.72,207074.76,"MP",448277.72,207566.76,528.136346031969,"close"
0,"TB26210_N199105",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.0126392,-0.00329239,"F",2004,"immigrant","MP51",448419.72,207113.76,"MP",0,136.853936735485,1,"N199105",1,"TB26210","OT",0,1,0,0,0,-1,0.641325,0.4129,1.9591,"N199105","TB26210","MP52","MP51","MP",448469.72,207074.76,"MP",448419.72,207113.76,63.4113554499508,"close"
0,"TB26210_TB26097",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",0.0118065,0.0088242,NA,2004,"resident","MP67",448468.72,207029.76,"MP",0,115.767007389843,1,"TB26097",1,"TB26210","OT",0,1,0,0,0,-1,0.626807,0.0092,1.6033,"TB26097","TB26210","MP52","MP41","MP",448469.72,207074.76,"MP",448487.72,207218.76,145.120639469374,"close"
0,"TB26210_TB26121",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",0,432.671931144141,1,"TB26121",1,"TB26210","OT",0,0.9688,0.0312,0,0.0156,-1,0.63802,0.4613,1.9812,"TB26121","TB26210","MP52","MP80","MP",448469.72,207074.76,"MP",448343.72,207270.76,233.006437679305,"close"
0.0108083,"TB26210_TC58182",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",0.0247012,-0.0287096,"M",2004,"resident","EX15",445523.33,208906.71,"EX",0,3422.8603001875,1,"TC58182",1,"TB26210","OT",0,0.9755,0.0245,0,0.0123,-1,0.640326,0.3729,1.9383,"TC58182","TB26210","MP52","W47","MP",448469.72,207074.76,"W",446079.33,209309.71,3272.4556306541,"far"
0,"TB26210_N199113",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.000429251,0.0122684,"M",2004,"immigrant","MP32",448413.72,207330.76,"MP",0,344.261528492511,1,"N199113",1,"TB26210","OT",0,1,0,0,0,-1,0.632229,0.168,1.8256,"N199113","TB26210","MP52","MP32","MP",448469.72,207074.76,"MP",448413.72,207330.76,262.053429666547,"close"
0,"TB26210_TB26120",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.0209218,0.00755463,"M",2004,"resident","MP25",448397.72,207421.76,"MP",0,432.671931144141,1,"TB26120",1,"TB26210","OT",0,1,0,0,0,-1,0.635897,0.3377,1.9212,"TB26120","TB26210","MP52","MP42","MP",448469.72,207074.76,"MP",448447.72,207210.76,137.767920794356,"close"
0.0272556,"TB26210_N199114",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",-0.00412038,-0.0109678,"F",2004,"immigrant","MP32",448413.72,207330.76,"MP",0,344.261528492511,1,"N199114",1,"TB26210","OT",0,0.8997,0.0891,0.0113,0.0558,-1,0.65338,0.8271,2.1959,"N199114","TB26210","MP52","MP32","MP",448469.72,207074.76,"MP",448413.72,207330.76,262.053429666547,"close"
0.00423197,"TB26210_TB26699",0.00352802,-0.00801036,"M",2004,"resident","MP75",448359.72,206990.76,"MP",0.0257538,-0.031799,"F",2004,"resident","EX39",445695.33,208717.71,"EX",0,3175.11108067099,1,"TB26699",1,"TB26210","OT",0,0.9577,0.0423,0,0.0212,-1,0.635217,0.2469,1.872,"TB26699","TB26210","MP52","W40","MP",448469.72,207074.76,"W",446045.33,209413.76,3368.76652086484,"far"
0,"TE79069_E985065",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00343139,-0.00913467,"M",2005,"immigrant","W56",445993.33,209438.71,"W",0,3591.13497861048,1,"E985065",1,"TE79069","OT",0,0.9616,0.033,0.0054,0.0219,-1,0.644289,0.5,2,"E985065","TE79069","MP78","W56","MP",448423.72,207060.76,"W",445993.33,209438.71,3400.21201612483,"far"
0.0388786,"TE79069_N200906",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.00782516,-0.00903916,"M",2005,"immigrant","W71",445813.33,209236.71,"W",0,3588.6664702365,1,"N200906",1,"TE79069","OT",0,0.7807,0.2193,0,0.1097,-1,0.658582,0.9883,2.5071,"N200906","TE79069","MP78","W71","MP",448423.72,207060.76,"W",445813.33,209236.71,3398.36642441625,"far"
0.0219711,"TE79069_TE80684",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.0253394,-0.00377415,"M",2005,"resident","W66",445757.33,209361.71,"W",0,3712.46161119542,1,"TE80684",1,"TE79069","OT",0,0.8459,0.1541,0,0.0771,-1,0.657343,0.9747,2.438,"TE80684","TE79069","MP78","W72","MP",448423.72,207060.76,"W",445760.33,209327.71,3497.52892691393,"far"
0.0152478,"TE79069_TA15923",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.010504,-0.00671886,"M",2005,"resident","W60",445859.33,209421.71,"W",0,3676.53119864359,1,"TA15923",1,"TE79069","OT",0,0.9016,0.0984,0,0.0492,-1,0.648183,0.7231,2.1216,"TA15923","TE79069","MP78","W54","MP",448423.72,207060.76,"W",446073.33,209473.71,3368.48049639592,"far"
0.0124034,"TE79069_TC58785",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00602523,-0.00755253,"M",2005,"resident","W46",446077.33,209204.76,"W",0,3369.20526416836,1,"TC58785",1,"TE79069","OT",0,0.8955,0.0934,0.0111,0.0578,-1,0.653846,0.7436,2.1342,"TC58785","TE79069","MP78","W69","MP",448423.72,207060.76,"W",445872.33,209243.71,3357.80607459688,"far"
0,"TE79069_TC58827",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.00404871,0.00675991,"M",2005,"resident","CP4",446433.33,209284.71,"CP",0,3175.13190822046,1,"TC58827",1,"TE79069","OT",0,1,0,0,0,-1,0.634158,0.5385,2.0188,"TC58827","TE79069","MP78","W63","MP",448423.72,207060.76,"W",445695.33,209336.71,3553.03537761724,"far"
0.0258674,"TE79069_VN57374",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.0149219,-0.0446526,"F",2005,"resident","W103A",445294.33,209015.71,"W",0,3876.40090220292,1,"VN57374",1,"TE79069","OT",0,0.9085,0.0915,0,0.0457,-1,0.648252,0.7057,2.1069,"VN57374","TE79069","MP78","W43","MP",448423.72,207060.76,"W",445941.33,209362.71,3385.44441906815,"far"
0.0303264,"TE79069_TE80603",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0,3270.21027375912,1,"TE80603",1,"TE79069","OT",0,0.8232,0.1768,0,0.0884,-1,0.650979,0.9411,2.3404,"TE80603","TE79069","MP78","W11","MP",448423.72,207060.76,"W",446051.33,209146.71,3159.0222719379,"far"
0.022293,"TE79069_TE79300",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0,1841.40107923283,1,"TE79300",1,"TE79069","OT",0,0.8133,0.1867,0,0.0933,-1,0.650467,0.9854,2.4963,"TE79300","TE79069","MP78","MP19","MP",448423.72,207060.76,"MP",448250.72,207583.76,550.870220650926,"close"
0.0151703,"TE79069_TE79013",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.0159949,0.0305412,"F",2005,"resident","MP61",448589.72,207010.76,"MP",0,89.196412483911,1,"TE79013",1,"TE79069","OT",0,0.9569,0,0.0431,0.0431,-1,0.65042,0.9,2.2685,"TE79013","TE79069","MP78","MP47","MP",448423.72,207060.76,"MP",448510.72,207193.76,158.927656498169,"close"
0.0104974,"TE79069_T640207",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.000798653,-0.0369861,"F",2005,"immigrant","MP85",448279.72,207503.76,"MP",0,641.34935877414,1,"T640207",1,"TE79069","OT",0,0.9455,0.0111,0.0434,0.049,-1,0.655317,0.911,2.2838,"T640207","TE79069","MP78","MP85","MP",448423.72,207060.76,"MP",448279.72,207503.76,465.816487471193,"close"
0.0317705,"TE79069_TC58792",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0,3417.68764146165,1,"TC58792",1,"TE79069","OT",0,0.83,0.17,0,0.085,-1,0.648926,0.7951,2.1724,"TC58792","TE79069","MP78","W45","MP",448423.72,207060.76,"W",446015.33,209235.71,3245.11169216095,"far"
0.019052,"TE79069_TE79089",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0,699.374005808051,1,"TE79089",1,"TE79069","OT",0,0.9318,0.0682,0,0.0341,-1,0.646057,0.8472,2.2105,"TE79089","TE79069","MP78","MP51","MP",448423.72,207060.76,"MP",448419.72,207113.76,53.1507290636732,"close"
0.0263158,"TE79069_TA15928",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0,3676.53119864359,1,"TA15928",1,"TE79069","OT",0,0.9221,0.0779,0,0.039,-1,0.64562,0.8566,2.2215,"TA15928","TE79069","MP78","W42","MP",448423.72,207060.76,"W",445967.33,209346.71,3355.50580905468,"far"
0.00893977,"TE79069_TA16663",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.00277103,0.00634173,"M",2005,"resident","CP19",446504.33,208987.71,"CP",0,2910.6945828444,1,"TA16663",1,"TE79069","OT",0,0.9312,0.0688,0,0.0344,-1,0.63683,0.6017,2.0506,"TA16663","TE79069","MP78","W38","MP",448423.72,207060.76,"W",446005.33,209356.71,3334.66588950073,"far"
0.00886076,"TE79069_A225354",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.0091486,-0.00561653,"M",2005,"immigrant","MP20",448277.72,207566.76,"MP",0,699.374005808051,1,"A225354",1,"TE79069","OT",0,0.927,0.073,0,0.0365,-1,0.643257,0.7511,2.1373,"A225354","TE79069","MP78","MP20","MP",448423.72,207060.76,"MP",448277.72,207566.76,526.642193524218,"close"
0.0326556,"TE79069_TE79037",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.02546,0.00765549,"M",2005,"resident","MP42",448447.72,207210.76,"MP",0,305.286750449475,1,"TE79037",1,"TE79069","OT",0,0.9079,0.0716,0.0205,0.0563,-1,0.654545,0.9418,2.3356,"TE79037","TE79069","MP78","MP79","MP",448423.72,207060.76,"MP",448367.72,207167.76,120.768373343355,"close"
0.00863171,"TE79069_E985047",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.0133228,0.00568137,"M",2005,"immigrant","W53",445780.33,209386.71,"W",0,3711.65229710431,1,"E985047",1,"TE79069","OT",0,0.9178,0.0822,0,0.0411,-1,0.643427,0.5256,2.0124,"E985047","TE79069","MP78","W53","MP",448423.72,207060.76,"W",445780.33,209386.71,3521.01605997469,"far"
0,"TE79069_E985060",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00222257,0.000199632,"F",2005,"immigrant","W34",446103.33,209396.71,"W",0,3483.46161663936,1,"E985060",1,"TE79069","OT",0,0.9574,0.0236,0.0189,0.0308,-1,0.648019,0.6376,2.0692,"E985060","TE79069","MP78","W34","MP",448423.72,207060.76,"W",446103.33,209396.71,3292.54797301417,"far"
0.0140173,"TE79069_TE80680",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.0288327,-0.0122832,"M",2005,"resident","W75A",445751.33,209202.71,"W",0,3614.83094965721,1,"TE80680",1,"TE79069","OT",0,0.7849,0.2151,0,0.1076,-1,0.642091,0.9172,2.3022,"TE80680","TE79069","MP78","W52","MP",448423.72,207060.76,"W",445820.33,209385.71,3490.42003125694,"far"
0.0120539,"TE79069_TE80336",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.0152583,0.00348022,"F",2005,"resident","EX18A",445761.33,208957.71,"EX",0,3457.70798284061,1,"TE80336",1,"TE79069","OT",0,0.9273,0.0727,0,0.0364,-1,0.645387,0.948,2.3469,"TE80336","TE79069","MP78","W36","MP",448423.72,207060.76,"W",446064.33,209374.71,3304.70660945865,"far"
0,"TE79069_A225410",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.0188251,0.00710788,"F",2005,"immigrant","MP31",448368.72,207321.76,"MP",0,438.755056950914,1,"A225410",1,"TE79069","OT",0,1,0,0,0,-1,0.612459,0,1.1721,"A225410","TE79069","MP78","MP31","MP",448423.72,207060.76,"MP",448368.72,207321.76,266.732075311538,"close"
0.00754243,"TE79069_TE80267",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.0887223,0.0245444,"M",2005,"resident","EX31A",445950.33,208948.71,"EX",0,3301.09042205749,1,"TE80267",1,"TE79069","OT",0,0.917,0.0797,0.0033,0.0431,-1,0.649323,0.8264,2.1946,"TE80267","TE79069","MP78","W75A","MP",448423.72,207060.76,"W",445751.33,209202.71,3424.85300627628,"far"
0.0380536,"TE79069_A225414",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0,617.454451761423,1,"A225414",1,"TE79069","OT",0,0.7693,0.2307,0,0.1153,-1,0.658741,0.9801,2.4733,"A225414","TE79069","MP78","MP22","MP",448423.72,207060.76,"MP",448334.72,207501.76,449.891097933711,"close"
0.0436533,"TE79069_T550043",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.0191289,0.00116623,"M",2005,"immigrant","MP32",448413.72,207330.76,"MP",0,429.571879899046,1,"T550043",1,"TE79069","OT",0,0.76,0.24,0,0.12,-1,0.650187,0.9452,2.35,"T550043","TE79069","MP78","MP32","MP",448423.72,207060.76,"MP",448413.72,207330.76,270.185121722126,"close"
0.0165418,"TE79069_TC58788",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.00823762,-0.00179077,"M",2005,"resident","W46",446077.33,209204.76,"W",0,3369.20526416836,1,"TC58788",1,"TE79069","OT",0,0.9167,0.0833,0,0.0416,-1,0.64389,0.9014,2.2721,"TC58788","TE79069","MP78","W36","MP",448423.72,207060.76,"W",446064.33,209374.71,3304.70660945865,"far"
0.0122222,"TE79069_T550041",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",-0.0037641,-0.00374041,"F",2005,"immigrant","MP52",448469.72,207074.76,"MP",0,173.216627377397,1,"T550041",1,"TE79069","OT",0,0.8997,0.0852,0.0152,0.0578,-1,0.654312,0.9435,2.3427,"T550041","TE79069","MP78","MP52","MP",448423.72,207060.76,"MP",448469.72,207074.76,48.0832611206852,"close"
0,"TE79069_TC59093",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.00848309,-0.00639967,"M",2005,"resident","CP30",446639.33,208899.71,"CP",0,2753.25797095001,1,"TC59093",1,"TE79069","OT",0,0.9423,0.0577,0,0.0289,-1,0.641091,0.6892,2.1007,"TC59093","TE79069","MP78","W34","MP",448423.72,207060.76,"W",446103.33,209396.71,3292.54797301417,"far"
0.00642231,"TE79069_T640203",-0.00856119,0.0108025,"M",2005,"resident","MP70",448559.72,206926.76,"MP",0.00415248,0.00597854,"F",2005,"immigrant","MP37",448396.72,207260.76,"MP",0,371.651718682963,1,"T640203",1,"TE79069","OT",0,0.8574,0.1426,0,0.0713,-1,0.634033,0.7098,2.1118,"T640203","TE79069","MP78","MP37","MP",448423.72,207060.76,"MP",448396.72,207260.76,201.81427105138,"close"
0,"TB26724_TB26734",-0.00646348,0.00433959,NA,2006,"resident","MP15",448158.72,207690.76,"MP",-0.000534878,-0.0025405,"M",2006,"resident","MP20",448277.72,207566.76,"MP",0,171.863317784802,1,"TB26734",1,"TB26724","OT",0,1,0,0,0,-1,0.635621,0.4613,1.9812,"TB26734","TB26724","MP47","MP78","MP",448510.72,207193.76,"MP",448423.72,207060.76,158.927656498169,"close"
